,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
native-country_India,-0.08698395493069595,0.02784898011608107,0.014052519493738315,-0.003357578312362188,0.014429199080170419,-0.009820537944796419,0.011794713813637253,-0.010495257092027959,-0.011401407321303552,-0.01586901977463235,-0.011586758676869749,-0.008224723889513681,-0.01353831058153385,-0.013994575854399763,-0.01368731851004725,-0.011587578278688606,-0.012908775623978942,0.021973599692830945,-0.004880958934880614,-0.01118543133378608,-0.012805107729403908,-0.013842307013338053,0.013181660781000607,0.015135123106314565,-0.011112811350968147,-0.012872651436446223,0.012343855542692695,0.01319839142460566,-0.015226157531712596,0.007324824135929131,0.0158394756205969,-0.014356684899475823,0.014125082597287671,-0.016753567979683904,0.011400014739163711,-0.01165425581763965,0.01931783900478236,-0.01049040278232419,-0.007272812456327445,-0.015965795566042728,-0.008672914393619894,0.00030230335743736646,-0.020828226105401266,0.012479989248147694,0.01458857228833727,0.011783326456010747,-0.01231560403066334,0.008625780199011772,0.0007109570133254113,-0.01821502683381176,0.012202534614700436,-0.01209631832658182,-0.012832464607319556,0.012302758288294439,-0.01262140507137791,0.015448465097746266,-0.012688244757148233,-0.013224318324372117,0.013600780027773146,-0.013312756836854704,-0.01191340635560435,0.013097222058575962,0.012851860983860585,0.013516377960828496,-0.012744781965694266,-0.012735949596893826,0.012462486509872563,0.012808859256194991,0.011999838778618275,0.012317497402546073,-0.01295111826969994,0.012896674999154692,-0.012975356196504289,-0.012601635163404663,-0.012723390849794191,0.012697706437035224,0.012039430693200813,0.020052491777110642,0.012813456182751986,-0.013039145903675449,-0.012511936046310162,0.014005721694200396,0.012815799881117541,0.013042099034570322,0.01356539608638512,0.012718777535530244,-0.01284208535744314,0.012719916666478148,-0.01300618397006142,0.011513715515239295,-0.01283410232493871,-0.012814656974689061,0.012722763926258429,-0.014746116161162334,-0.012729614838208449,0.005022721355507469,-0.005419903262381143,-0.013304819674699849,-0.053249093392288525,0.053249093081580746,-0.05324909329250015,-0.05324909334292734,-0.053249093317087354,0.05324909331795851
native-country_Iran,-0.039904069085950844,0.00532089931781013,-0.001109069896701469,0.0037116823166862566,-0.0010591532278990362,0.0015802241428932461,-0.0016374882418465591,0.0020997921569518518,0.0010864424843756526,0.0011004489745631294,0.0013163654710394831,-2.519256663047517e-05,0.0008726246103977101,-0.0008250424139779682,0.0010152999542822482,0.0017618452697402474,-0.0012344777400307007,0.0019186815060300987,0.003816337601824774,0.0020758858865358516,0.0014907340577100363,0.0015189085958029318,-0.0015994533065980723,-0.0004666678814059052,0.0017121603426557533,0.0013561009917090357,-0.0014626920594889455,-0.0014019467385526548,0.0011614087545472641,-0.002911196113652295,-0.0016771278624362561,0.0012598702123269266,-0.0014065355521052914,0.0011875586938702321,-0.0019039261790838832,0.0015580125721985061,-0.0008519866310370864,0.0016432440048382059,0.001649077794213476,0.0007354058559853429,0.0016051890251329848,-0.0022850349486570483,-0.0004284314892253738,-0.0013110189367883727,-0.0009783072446128147,-0.0014526706026784632,0.0014631032019208196,-0.0020243185477304745,-0.0021433047261241937,-3.700870764377676e-08,-0.001589871087206632,0.0014515961195583596,0.0013689774829213238,-0.0014765209129530812,0.001397228552702861,-0.0014099067740097942,0.0013473349645009387,0.0011556600337633543,-0.0010699451123963946,0.0013008497077017305,0.001463558039280368,-0.0015515921136158874,-0.0014228074201578234,-0.002018751239577018,0.0013533895188479292,0.00139890645925714,-0.001421162083148057,-0.0013020710596097146,-0.001330956575824127,-0.0012427307710964539,0.0019458439369698785,-0.0003681158095720215,0.0011143182620624089,0.0013849972524656625,0.0013271368041392736,-0.0013950446180255257,-0.001485694469127882,0.00031835662629251926,-0.001367517766168572,0.0013099950072103053,0.0014107287259121175,-0.0012900068671965617,-0.0013611399489963068,-0.0012829790827011743,-0.0031287584696210154,-0.0013658131491893412,0.0013588354377556593,-0.001378286363179849,0.0013377962541290917,-0.0015380888943872996,0.0013604044497950722,0.0013527948762438505,-0.00133787856423853,-0.0017381130921141753,0.0013709990672319532,0.0024666556443917543,0.0020526460964276076,0.0012970632993078255,-0.028519497909432853,0.02851949798193518,-0.02851949793261226,-0.028519497920955796,-0.028519497926909252,0.028519497926702785
native-country_Ireland,-0.010473189662626503,0.007382537578099444,0.010148800434622886,-0.01082433699717941,0.012206186312411948,-0.01091762490117799,0.010817872518188228,-0.010761267852832707,-0.01193065041247624,-0.011040047999944602,-0.01433968195066844,-0.01392531104664339,-0.010967948031640255,-0.006032887404727478,-0.011312190879744619,-0.010972241830024067,-0.014379295740286282,0.010863087721746257,-0.010178343047028705,-0.01085021715124191,-0.011296808098273147,-0.010877183040808423,0.0113126187729231,0.011425857469289046,-0.011227894809713264,-0.011292345152939079,0.011364038760081999,0.01125311963840706,-0.010770838448243428,0.011262118586596434,0.009931411524086763,-0.01091654948725886,0.011012518787024394,-0.010265173576771102,0.011315084745781658,-0.011421954296855646,0.007628853500862468,-0.011485921794441164,-0.011759095449011327,-0.011054249751887643,-0.011717491070096741,0.010387482031095314,-0.003857918822275459,0.01146686661494652,0.011052216718231126,0.011488618264070601,-0.011430440916113982,0.011350491852576807,0.010661945979323044,-0.008803201596706896,0.011191541021172268,-0.011430526884190622,-0.011288471606467985,0.011322361368301339,-0.01142905853376246,0.011303232741488957,-0.011367065404700175,-0.011374513021332449,0.011166545234875518,-0.011280482457494908,-0.011424623945136369,0.011396595397712645,0.011301289640343527,0.011142989632818425,-0.011362608384052033,-0.011335888148136028,0.011381803496861086,0.011382312070678352,0.011453010522394402,0.011448178795545596,-0.01125431413754543,0.011267468987547977,-0.011244588060058144,-0.011370924736974911,-0.011319438842237352,0.011382005817722961,0.01165306037038806,0.008697566868290573,0.011810944413839045,-0.011439998976653081,-0.011389967270459172,0.010654768792489295,0.011344590850737857,0.011381219424229582,0.007277590301724498,0.011358255822224382,-0.01134744224363722,0.011351393518882267,-0.0113196358679882,0.011465361061679868,-0.011337755064690803,-0.011343590533508918,0.011367452870599782,0.0027989994315891636,-0.01135421872975675,-0.008601893525182078,-0.01131499717642966,-0.011265369179947943,0.0031519036320592445,-0.0031519039657363175,0.0031519037369813247,0.003151903685163952,0.0031519037111330506,-0.0031519037101163903
native-country_Italy,-0.03243287192167809,0.010965511733964874,0.003978075624285844,-0.006427731272173979,0.003781120104656255,-0.004632413120506187,0.004348972735978626,-0.003784454245978738,-0.005702948393597945,-0.0047383453291727756,-0.009129284413575484,-0.00907610712622231,-0.004397296546334165,-0.00567292749930239,-0.002799704183043625,-0.004276132669064496,-0.0075391925803444644,0.0058078673249126475,-0.002533250074094656,-0.0037850935483900523,-0.004513301021356665,-0.004052529824055862,0.004289382198036976,0.005248486407941044,-0.0042502664018382475,-0.004458716985021776,0.004579869235151805,0.004479875888075269,-0.004208596959807412,0.003728899169063889,0.003492356443396071,-0.004477685290556711,0.004357113044286766,-0.0034314882414035533,0.00439684425616841,-0.004601434718581034,0.0024313875127454287,-0.004747283520025752,-0.005336661386836323,-0.004781907799741785,-0.005124613376997532,0.004968167790117301,0.00140131282345775,0.004801858227505789,0.0044853584572299,0.004961883841662908,-0.004784554191893911,0.004888902901619517,0.004060818607117732,-0.0018600289714045806,0.004291812564481252,-0.00472936818427179,-0.00454272865429953,0.004483912654082547,-0.0048330610258876805,0.004569222586481075,-0.004752144418287852,-0.005569461927370088,0.005133598493991926,-0.0009734622852716588,-0.005360033045434737,0.004973375564484065,0.005032009371904438,0.005709936184931353,-0.004592059067022575,-0.004711273630984437,0.004692289831184738,0.0045515775759710116,0.004676311240088543,0.00463288274526227,-0.004693299473995715,0.0046723476649998845,-0.0046618993641878315,-0.004661786691485623,-0.0046566635316503385,0.004648449492562141,0.0047096383888566625,0.0013703508704859212,0.004629033993678492,-0.004651822196681807,-0.004699256692600114,0.00427836670822029,0.004640596245627654,0.0046210936484170646,0.004421532876297117,0.004642026220706825,-0.004647139456157229,0.004657472330076549,-0.0046306918243877145,0.00479447293903488,-0.00464152848138436,-0.0046446020441667105,0.004603881815891731,0.0016841083953321758,-0.004647743183971407,-0.00434529244522916,-0.005020956405652014,-0.004547998556940727,0.023246488192169425,-0.023246488353967382,0.02324648824343155,0.023246488217945945,0.023246488230843472,-0.023246488230365115
native-country_Jamaica,-0.08428880084161242,-0.0175899596956767,-0.010801149034398825,0.0046824150051029915,-0.01284375706958747,0.01003625510964662,-0.010731164190725164,0.012275080543713563,0.011132980062857895,0.012193233239599671,0.004254257590125924,0.0065347003184526,0.009546120151947739,0.0075809938468638025,0.00981255639420159,0.009778918227851997,0.006731889736471957,-0.008021518245950555,0.011891963605122437,0.010264249081420358,0.009776231123263618,0.010677843052579279,-0.009696622721732514,-0.009390400878932132,0.009810107322964263,0.00976742252190473,-0.00963643608387017,-0.009874542978148972,0.010264621781849207,-0.008215816761784088,-0.010708154820178901,0.01038293683097647,-0.009991661134314917,0.010545401950204975,-0.009782464245263012,0.009566489357738182,-0.01114171237950428,0.009132635190051553,0.007676364913475804,0.00951327988601991,0.008263915982897952,-0.00012258082381749185,0.007906427562234744,-0.00938853688397741,-0.009851702222518919,-0.009321706956634132,0.00947315632379668,-0.009106413573096434,-0.010643794056544906,0.009705140016484771,-0.009980893184750123,0.009429158746639191,0.009710376579133675,-0.00978985506492948,0.009409527714415533,-0.00971364457669272,0.009521836998223124,0.00881079333244624,-0.009297277137922482,0.00657803244398605,0.008457124547144527,-0.009084912298803583,-0.009225486147409569,-0.008174259545000243,0.009617370397806508,0.009538851655515141,-0.009520265231359086,-0.00967228047239406,-0.009428080479968527,-0.009586577120149022,0.00957045439581359,-0.009594602007994649,0.0095870292102633,0.009568584429651354,0.009588235945713092,-0.009586695253606274,-0.009444350830998566,-0.008756687853758424,-0.009630572582398716,0.009610556622053424,0.009499200749034929,-0.01018447891127197,-0.009611756434589681,-0.00973510415245143,-0.008896279405595786,-0.00960986829495947,0.009600966815916094,-0.009583047153356436,0.009636060147055177,-0.009276732866502446,0.009614639187066827,0.00964014842511994,-0.00968264230354936,0.0024994056355377237,0.009596175043572944,0.0026662467982670537,0.007282493765229481,0.009724180508835252,0.004839141670679485,-0.004839141396684386,0.004839141583524541,0.004839141627089038,0.004839141605055593,-0.0048391416058605795
native-country_Japan,-0.06268660840965913,0.003362571427767484,-0.001436215673705766,0.003817410379993808,-0.0015077406939196342,0.0032439811160210456,-0.0030317777138176515,0.0031964741277333863,0.002456075540823073,0.0027750558916619676,-0.0001008808647550417,-0.0011085766778098163,0.0016081811537883824,-0.0026972265884804883,0.0012171701041005676,0.0022845474518554884,-0.001884841758113401,0.0027685283855169982,0.006687286843972978,0.0031215872276436915,0.002120838000059948,0.002148215541233233,-0.0019089162302286138,-0.0011085540870815478,0.0027683762832122374,0.002005156432063467,-0.002167544055227314,-0.0019390244026313405,0.0013383035016739646,-0.004091947274542659,-0.0020396441484985526,0.0015272144225329095,-0.0017526010202559427,0.0007017218492887823,-0.002403922705639881,0.0024222323740625954,0.0004453332586575829,0.002764901580297039,0.003262070589193267,0.0008001638355559799,0.00298441442929267,-0.004683043909357696,-0.003007273084407709,-0.0021400816378218373,-0.0015098104410172534,-0.002342946212925408,0.0022009732834999494,-0.003400080927845569,-0.006495207775201381,-0.00014438471474476116,-0.002324267462868795,0.002288927290105303,0.0020809799904428993,-0.002236312174571514,0.002209058484655055,-0.0022559497837604213,0.002067465611762713,0.0017663848544975055,-0.001236840384107765,0.0019900288199957076,0.002095868234928309,-0.004909572624590676,-0.002488732935171634,0.011688950650568509,0.002128215804312583,0.0020206097341848354,-0.0021342241669272248,-0.0020177760727262627,-0.002562806526159809,-0.002281365353381493,0.002020150917106659,-0.0021112240710412736,0.0019339204176877657,0.0021395533501194393,0.0020900725107348994,-0.002114032099190989,-0.002310641561476792,0.0022128565629506284,-0.0020867452724240843,0.00198154636923712,0.0021380047440091037,-0.0018999004304994626,-0.0020782561861647946,-0.0020571208608021582,-0.0014831550271925083,-0.002114017041943535,0.002059167672532805,-0.002099748317288325,0.002002325448802255,-0.00243855413796296,0.0020677648365520604,0.002090545234993888,-0.002154468263454511,-0.004950222672232954,0.0021018357228015714,0.004891694625776402,0.0037076368925049725,0.0019303123517400867,-0.02274060471016132,0.022740604796993594,-0.022740604737286795,-0.02274060472400388,-0.022740604730569797,0.022740604730295287
native-country_Laos,-0.03586636547498483,-0.004092807197454116,-0.00416546187974331,0.000735099619620916,-0.005187418632657825,0.0031444886542703666,-0.0037154800757120705,0.004653653285754585,0.0031225492282279015,0.004503643923182638,-0.0009589459203412082,0.0011910700007380865,0.0037265832578050806,-0.00011242415489875943,0.0018886955809415723,0.003037051148521095,0.0011698945597567064,-0.00243167102610777,0.004424229808566912,0.003915639244159868,0.003269009788117372,0.0032521927592569916,-0.0028831058808826493,-0.002097258783832909,0.0031839592632279985,0.002930654514214564,-0.002873259588001716,-0.0029837352964966813,0.0036148364043052965,-0.001670671984160585,-0.003329513080028486,0.0032445796078791997,-0.0033935426315022227,0.0035632850721636447,-0.0027193817356432498,0.002892902234696693,-0.003999954533325693,0.002770170433545813,0.002116311261206286,0.0034279575635707,0.0023993600442675403,0.0013050472040768374,0.0038855095888037784,-0.0031150103588986323,-0.0034466862099741527,-0.002903325742278967,0.003041349505964141,-0.0027659045971472054,-0.00623563172063815,0.00447898809949529,-0.0031459981562075327,0.0030099894437764386,0.0031386481682097503,-0.003105293685983745,0.0030522013072735196,-0.0032248222919631104,0.0031198924048024723,0.0032225952830362958,-0.003298110807815755,0.0032072248822683507,0.0029689482888455494,-0.0032759487957748678,-0.0031390562777553837,-0.003418062853410187,0.003150497264905815,0.0031134822662068355,-0.0030567905944394154,-0.003162951957215281,-0.0029374161853351045,-0.003032059902054691,0.003148036586385546,-0.003074627241844768,0.0032667266447919197,0.003098927769328706,0.0031449919940719,-0.0031037014515757338,-0.0029751445871977703,-0.0039105913748910415,-0.0031280914891268496,0.003167270206017861,0.003079316256319737,-0.0030319108734415106,-0.0030597472829864214,-0.0037283589421553604,0.025360842388363367,-0.0031681820463661608,0.0034958785761666825,-0.0032060909288857934,0.003051804889980759,-0.0030680373796562067,0.003140589468704306,0.0031413085745849016,-0.0031196803084725263,0.0025441967829288475,0.003121248834150107,-0.0003422309978586657,0.0017667237609543408,0.0032146598228342087,0.010570154261828375,-0.010570154182894198,0.010570154236641758,0.010570154249271218,0.010570154242840473,-0.01057015424306788
native-country_Mexico,-0.1812254242376747,-0.09810088717001766,-0.1321246710765581,0.11033755817002087,-0.13019374948248677,0.12370044472272873,-0.12923504032957947,0.1312163653657282,0.12200935363084346,0.12608923840650307,0.10642022354084421,0.09430383180140002,0.12576344734737088,0.07983312358767043,0.13508301687886098,0.13031544243548263,0.11505610983480244,-0.11388845257501014,0.13182389390026833,0.13050014196354806,0.12806386490998,0.12920687565523828,-0.12639515274599739,-0.12550310399418807,0.12783968863959896,0.1278084721929806,-0.12672191059256174,-0.12752910970114195,0.12636363795210478,-0.11420757038829372,-0.12512365728187524,0.1281930884514728,-0.12665927904929988,0.12686080644018158,-0.1240169722241926,0.12533699476567423,-0.10882102110829867,0.12337143339738231,0.11873371831821411,0.1305452878409649,0.12211263816266985,-0.08691009708258159,0.0692729254772545,-0.12688487798844542,-0.12777374271398287,-0.12649470529583828,0.12641183704413844,-0.12292985834272656,-0.1267582694605604,0.11503959371827108,-0.12634951180127757,0.12603404129043908,0.12674802389578954,-0.1265130768239321,0.1262963071349519,-0.12670532537029291,0.1266422467385729,0.12697704481684902,-0.12714324232531563,0.1269559541600224,0.12593791666195417,-0.1263243130431775,-0.12668648925601003,-0.1262078040829542,0.12666238924321746,0.12660337236984054,-0.126405641278676,-0.12667608523325027,-0.12606231919731567,-0.1262721315953089,0.1267446218373414,-0.12675734734004984,0.126700743064367,0.12652674867463837,0.12662065100587408,-0.12658237832679006,-0.12600705168967447,-0.08928975143217983,-0.12670993223142638,0.1267489704163259,0.12635144604318446,-0.12772400954566374,-0.1266838511420715,-0.1270763217612468,-0.11945597869023619,-0.12665160640606538,0.12666578686553165,-0.12659504417846662,0.12676537032877613,-0.12536681820810194,0.1266908878977794,0.12676263837346385,-0.1268039873792379,0.004213600072589663,0.12662312211072937,0.06633144174405113,0.11136057762914388,0.1269414891234492,0.22208453799500283,-0.22208453456590915,0.22208453691625626,0.22208453744924608,0.22208453718192722,-0.22208453719235083
native-country_Nicaragua,-0.049156642590044375,-0.02661736618764317,-0.029254101993710344,0.023773248540181747,-0.030388403633448274,0.02783137425734161,-0.028749250205679366,0.028985651846634423,0.027738147263606724,0.028385064421865523,0.02465338491924365,0.02216782167012408,0.0288808368277631,0.01438609632322201,0.029487998839695904,0.02898759951025773,0.024970515089701172,-0.026724636876939312,0.029211820003301348,0.029108906651843233,0.028768453529691054,0.02899844971295026,-0.02849872023522697,-0.02791188587957546,0.02843744280704719,0.02865827237711904,-0.02836365972874101,-0.02861201094248524,0.02859614926783402,-0.024645864734170627,-0.028037687168338418,0.029013178264594156,-0.028892625003041864,0.028794172367868996,-0.028322766639494117,0.028343896724836788,-0.026122971668969173,0.027869340862526695,0.025833460035685294,0.02841008785292164,0.026686200158754537,-0.016101989178705155,0.01759131518768544,-0.028341895122136775,-0.028652987281499294,-0.02815256677871075,0.028426013698421883,-0.026949398760398702,-0.029410226306057986,0.026479165407945364,-0.028640799534794266,0.028299010388391634,0.028580523542652614,-0.02853204433453701,0.028358065449445035,-0.02857517842641931,0.028486221203850554,0.028481054151202813,-0.028655967888785536,0.028604537799125754,0.028323890447906525,-0.02837887613061602,-0.028584342156620438,-0.028732201743802303,0.028520166424322816,0.02850928666517247,-0.028416077624308388,-0.028460252289109214,-0.028313352371780925,-0.028304349204502904,0.0287143920508627,-0.028711829055591758,0.029199922277684042,0.028685308105834927,0.028316207009454926,-0.02854454240578935,-0.028378929702675568,-0.021785284924648766,-0.028545344164937578,0.02851326518364366,0.028444411011502548,-0.028990292052166685,-0.02852374244295022,-0.02852935998392451,-0.029402896840797346,-0.028504323651695817,0.028523578498013416,-0.028504657334119946,0.028562727596109977,-0.028155301802222216,0.028530842631635016,0.02853051554039294,-0.02850605198755102,0.002340200805338019,0.028505421168377124,0.014078259886821215,0.024671971368737278,0.02862169999838608,0.013288644486987229,-0.013288643672649444,0.013288644229648655,0.013288644357429803,0.013288644293034115,-0.013288644295468709
native-country_Outlying-US(Guam-USVI-etc),-0.02415328815437781,-0.005203315871811503,-0.00014382392759587347,-0.0012957666441269957,-1.4170532083319734e-05,-0.0013991346723084223,0.00013123997862554397,0.00012468836594585638,-0.0009124796861425806,0.0005565215294000657,-0.0033013049238316762,-0.003215598937920715,-0.0007754947834691612,-0.0037170064635029094,-0.0010708110428863133,-0.0009243995684112008,-0.003392863638756237,0.0005426439129756732,1.9518139603764006e-05,-0.0005254982015589094,-0.0006857012919517308,-0.00030694650330094405,0.0009733057358885512,0.001031323029722999,-0.0008509082737037228,-0.0007938023574051232,0.0009729577083987429,0.0007970857008280048,-0.0002496565470756663,0.0018133756115581373,-0.0003328454771049005,-0.0005697610806817028,0.0005209407020703795,0.00015534023505883886,0.0009376644725450867,-0.0010251141879801004,-0.0014801941356961403,-0.0012476296866443797,-0.001856753995007289,-0.0005447736048492389,-0.001765287728986015,0.0029195565833689974,0.0019945425599208217,0.0009760180129633106,0.0005299416532382661,0.0010660118662214175,-0.0009672229947301551,0.0012400686408711144,-1.42719906921516e-05,0.0007886314644715841,0.0007724185304767621,-0.000998305186137583,-0.0008311086543769814,0.0008661003373076158,-0.0009725202540672023,0.0008186400762393368,-0.0008848056855084355,-0.0008324728475491451,0.000628939299349038,-0.0007555017376578892,-0.0010076803270144014,0.000933593448695527,0.0008335763634785375,0.0007263795077133104,-0.0008851358061599858,-0.0008678748631242705,0.0009245273265561698,0.0008828099146708577,0.0010154079884631161,0.0009811823211730163,-0.000804689590677611,0.0008184380200487224,-0.0008010463755924497,-0.0009038028326285104,-0.0008682362876348918,0.0008917763397508459,0.0010354027840380412,-0.0016419284009752011,0.0008701982594799306,-0.000726826887191178,-0.0009124749123809047,0.001188982018015961,0.0008542169726697199,0.00036380158641764347,0.0271226132793888,0.001279156159156045,-0.001042194673843023,0.000861358506955324,-0.0008699859907346541,0.0010364759472724849,-0.0008571315027375999,-0.0008607989159800101,0.0008815949495939797,0.003125490483571848,-0.0008784708224684065,-0.003060867539626295,-0.002064968084097586,-0.000760829915723683,0.0002922008147989142,-0.0002922008403468458,0.0002922008222422284,0.00029220081888733533,0.00029220082041726944,-0.0002922008203188691
native-country_Peru,-0.03900981870748821,-0.02233929913739844,-0.024714319722643034,0.019927361659887215,-0.02517563312043806,0.023362575677842796,-0.024166165052817004,0.024690879554490276,0.022915682662019765,0.023892545009635564,0.02102158680608859,0.019740271116753822,0.02344077313641884,0.012463550797964743,0.02469522559635412,0.023995573806876214,0.019457970915082914,-0.022741216945575057,0.024526961835385205,0.024369787076971322,0.02404733808152878,0.02436204257720012,-0.0238717799556038,-0.023211364516214517,0.023788436614166346,0.023955317387896954,-0.02369100105132052,-0.02395792524781899,0.02426556435803543,-0.021199181657813537,-0.024925439685332826,0.024346410334530055,-0.024315273209476643,0.02422186796492395,-0.023468512616275507,0.023597743542475527,-0.02263893419013756,0.023342328412338645,0.021166233847429373,0.023914755944567045,0.022140080492115202,-0.011237664866145842,0.014824679622817562,-0.023658728476812618,-0.024089749169382144,-0.02353357798031181,0.023772207796068815,-0.022981132444465174,-0.02437186453650422,0.02270916278235902,-0.023980112552558327,0.023640575339336615,0.023909747802860853,-0.02389811624911913,0.02369990106065001,-0.023917400912027778,0.023829836251020663,0.023839971229042915,-0.024045243555009647,0.023971844525603726,0.02364271827032018,-0.023734457835556985,-0.023925705570318413,-0.02404062487473108,0.023837856554304548,0.023861731090571773,-0.023783284957317984,-0.02380635259074038,-0.02363714892269549,-0.023661417100642693,0.024014204465799292,-0.024019001450607952,0.024125803118109065,0.02381086522371167,0.024384148427888518,-0.02405428825120672,-0.02373467300416832,-0.01878244532870875,-0.02389546940471308,0.023840907435065818,0.02376614527309344,-0.024484289974209355,-0.02386501353754943,-0.023897086544853893,-0.02468041889349645,-0.023849929547567233,0.023860522176731267,-0.023841430336836163,0.023903668314826695,-0.02347525930650998,0.023872073980388438,0.023879444762254155,-0.023874073491108344,0.0027021698326369537,0.023846363562039074,0.010953144675569775,0.020237084253474275,0.023979723126551746,0.003009518744761649,-0.0030095180540800222,0.0030095185260707504,0.003009518634885527,0.003009518579964491,-0.003009518582016687
native-country_Philippines,-0.12372640244934821,0.016895587746145427,0.01895297904863148,-0.016279489883306627,0.015365689132518536,-0.016795152555483004,0.017684867466134905,-0.014964485779942617,-0.018335722194004124,-0.01604721183341845,-0.022763392531460803,-0.0193692734237149,-0.018288930571759086,-0.02061057911035149,-0.017303554968658742,-0.01968933270563274,-0.028580233444995978,0.025530140335088613,-0.010577754868815898,-0.016850476301584406,-0.01885780653532076,-0.018639499518794653,0.020078931504848147,0.022319515345737017,-0.01792676338140675,-0.019643581953134755,0.01963774568969558,0.019948727321918,-0.019612454899467197,0.01777053443076275,0.022711635263315603,-0.019630101522981936,0.01948446251232823,-0.02044995364154433,0.01949371422341489,-0.019134667263527173,0.018140843750714092,-0.018451961174200105,-0.01720408051502112,-0.020754376507421502,-0.018054248448140603,0.011899501755701234,-0.01352684543548111,0.019098796383384232,0.019518731303090096,0.01909149763305912,-0.01932788599998731,0.020345453815242606,0.06701724540901764,-0.024041387697331353,0.01959592608875828,-0.019102602348788786,-0.019375277622048034,0.019261026129417047,-0.01918720567993342,0.019542236977349442,-0.01929452477427186,-0.019445489176174946,0.019488650288525637,-0.019442069672899055,-0.019049520929450777,0.0194936207696385,0.019330277780237624,0.019636413998272283,-0.01930600108104631,-0.019302316547261705,0.01922243215135005,0.019335723871256285,0.019053463777150028,0.019177138128503548,-0.019355772535983216,0.019319180026967822,-0.01939397417266533,-0.019263463604970492,-0.01930151902415489,0.019289448919773338,0.019092024062081298,0.015561795685552342,0.01932079599639783,-0.01938672555208962,-0.01924352284862906,0.019559935155099847,0.01932175235688038,0.01939041757373464,0.01882043424830785,0.01929451144164565,-0.019331332585426433,0.01929814335616533,-0.019378646810622586,0.018925771163225743,-0.019329811717417135,-0.019323604220307357,0.01928503993640285,-0.0034168186941454,-0.01929995742700198,-0.00813287554813323,-0.015981166247183518,-0.01944447393960783,-0.019524764626407873,0.019524764086977946,-0.019524764455866296,-0.019524764540592123,-0.019524764497859497,0.019524764499467946
native-country_Poland,-0.028834792411651336,0.002387514414887774,0.0009085920973212144,-0.004050160403942392,0.001479348630723687,-0.0026332190588245013,0.0016449686759175465,-0.001269971230299999,-0.003380104036314551,-0.002356019339640402,-0.006544671993700497,-0.007170435877224844,-0.0019729552385457155,-0.00016166142065622975,-0.0024743138289635507,-0.0018581215812335154,-0.005979342574652509,0.0019075565207703027,-0.0007908689566559463,-0.0015614858385712023,-0.002091246795197615,-0.0017028503011299525,0.0021275672199451466,0.00313231876058546,-0.0020556430436270206,-0.0021309007966240096,0.0024299921658383866,0.0021623750965594117,-0.0017238399569059729,0.0029011315398833498,0.0010686319052607251,-0.0017378340544734843,0.0018253618174141166,-0.0005492015608587834,0.0022398821454557094,-0.0024616005299720033,-0.0009116631128231132,-0.0026259091586033206,-0.0036847208502759792,-0.002157464077911781,-0.0032152882248467586,0.00829933257928734,0.0013238182208880668,0.0025085724340861344,0.0019940678832925996,0.002546906650552237,-0.002446414128152649,0.0029163394819476667,0.0010184459652326143,-0.0005285443155179237,0.0019876571781530057,-0.0024485557362357558,-0.0022153492772760647,0.002208925108667501,-0.0024738146721015675,0.002210591757288135,-0.0023630726031432124,-0.0025878017874788463,0.0022585806159762306,-0.002252623338204022,-0.002396003243554162,0.002209880002304462,0.0019113895153882454,-0.002926326627205405,-0.0028253900647040526,-0.003268248677465867,0.0025481442077736633,0.0020929547198184437,0.00235927622409672,0.002283980402391814,-0.002359646551793788,0.0023265324697310606,-0.002328324377571594,-0.002346444842581375,-0.0023351169333537753,0.0023173440091087357,0.0024489778487419675,-0.001408454555561832,0.002293053371325127,-0.002281501056485681,-0.0023746091108091754,0.001872989534931123,0.0023005267001534363,0.002296648656836571,0.0011991972965853053,0.002318641730151769,-0.0022999203234738315,0.0023226419562064485,-0.0022635524202529096,0.002579217846786249,-0.0022974399656831455,-0.0023051255902076253,0.0023076430832719703,0.0034077714620267268,-0.0023185317383841815,-0.004217847249108072,-0.0034929661079712245,-0.002176194834087243,0.00014989780470118936,-0.00014989787195466938,0.00014989782523313749,0.00014989781544322455,0.0001498978202040827,-0.00014989781997867897
